"ETHNICITY","TERRITORY","ACADEMIC_INTEREST_1","Enroll","TOTAL_CONTACTS","SELF_INIT_CNTCTS","SOLICITED_CNTCTS","CAMPUS_VISIT","IRSCHOOL","satscore","sex","mailq","premiere","init_span","int1rat","int2rat","hscrat","avg_income","distance","Instate"
"H",7,"BIO","1",10,8,0,0,"441509",1140,"0",5,"0",20,0.08080808080808081,0.05007587253414264,0.022988505747126436,51610,270.95072687197415,1
"C",7,"ART","1",7,5,2,1,"441491",1200,"0",1,"0",30,0.031835205992509365,0.05666968559968948,0.04819277108433735,30993,267.3445240606942,1
"H",7,"Unknown","0",1,1,0,0,"441530",620,"0",1,"0",16,0.049269675168955744,0.05666968559968948,0,30993,267.3445240606942,1
"C",7,"MED","0",1,0,0,0,"441501",930,"1",4,"0",10,0.0523532522474881,0.03924418604651163,0,25297,265.60609662085164,1
"C",7,"SCI","1",5,5,0,1,"441525",1240,"0",3,"0",17,0.04075235109717868,0.05359877488514548,0.10810810810810811,43456,273.40587677540583,1
"C",7,"Unknown","1",9,7,2,0,"441500",1260,"1",1,"1",19,0.049269675168955744,0.05666968559968948,0.017241379310344827,53494.74710029566,262.1170373083472,1
"A",7,"Unknown","0",2,2,0,0,"444595",1420,"1",1,"0",17,0.049269675168955744,0.05666968559968948,0.029411764705882353,26701,378.4809167081083,1
"H",7,"PSC","1",5,5,0,1,"444595",970,"0",1,"0",29,0.14224137931034483,0.06117908787541713,0.029411764705882353,26701,378.4809167081083,1
"H",7,"PSC","0",1,0,0,0,"447290",1225,"1",3,"0",10,0.14224137931034483,0.03535911602209945,0.0376516305204012,30005,381.46562443493315,1
"C",7,"Unknown","0",1,1,0,0,"444596",1480,"0",1,"0",11,0.049269675168955744,0.05666968559968948,0.045454545454545456,30005,381.46562443493315,1
"H",7,"Unknown","1",2,1,0,0,"444596",1250,"0",1,"0",8,0.049269675168955744,0.05666968559968948,0.045454545454545456,30005,381.46562443493315,1
"C",7,"Unknown","0",1,0,0,0,"447290",1318,"1",1,"0",34,0.049269675168955744,0.05666968559968948,0.0376516305204012,51923,375.016517351727,1
"C",7,"Unknown","0",1,1,0,0,"447290",1385,"1",1,"0",9,0.049269675168955744,0.05666968559968948,0.0376516305204012,51923,375.016517351727,1
"N",7,"INTR","0",1,0,1,0,"447290",1453,"1",1,"0",30,0,0.05666968559968948,0.0376516305204012,51923,375.016517351727,1
"O",7,"Unknown","0",5,4,1,0,"441954",1520,"0",1,"0",18,0.049269675168955744,0.05666968559968948,0.06666666666666667,51923,375.016517351727,1
"H",7,"Unknown","0",2,1,1,0,"444595",1390,"1",1,"0",23,0.049269675168955744,0.05666968559968948,0.029411764705882353,51923,375.016517351727,1
"C",7,"MED","0",1,0,0,0,"444595",1260,"1",4,"0",11,0.0523532522474881,0.05666968559968948,0.029411764705882353,51923,375.016517351727,1
"C",7,"Unknown","0",3,2,0,0,"444596",1130,"1",1,"0",12,0.049269675168955744,0.05666968559968948,0.045454545454545456,51923,375.016517351727,1
"N",7,"Unknown","0",1,1,0,0,"444596",1000,"1",1,"0",11,0.049269675168955744,0.05666968559968948,0.045454545454545456,51923,375.016517351727,1
"H",7,"CHE","1",11,9,1,1,"444599",1070,"1",1,"0",30,0.08823529411764706,0.05666968559968948,0.037037037037037035,51923,375.016517351727,1
"H",7,"JOU","1",15,11,1,0,"444682",1260,"1",1,"1",34,0.04176904176904177,0.05666968559968948,0.0821917808219178,51923,375.016517351727,1
"H",7,"MED","1",11,9,2,0,"444682",1260,"0",1,"1",22,0.0523532522474881,0.05666968559968948,0.0821917808219178,51923,375.016517351727,1
"C",7,"MED","0",1,0,1,0,"444595",1130,"0",1,"0",30,0.0523532522474881,0.06117908787541713,0.029411764705882353,53494.74710029566,318.0161398664745,1
"C",7,"Unknown","0",1,1,0,0,"447290",1000,"1",1,"0",11,0.049269675168955744,0.05666968559968948,0.0376516305204012,21378,379.9109431794526,1
"H",7,"PSC","0",2,1,0,0,"440056",870,"1",1,"0",11,0.14224137931034483,0.03459119496855346,0,21378,379.9109431794526,1
"H",7,"Unknown","0",1,1,0,0,"440912",740,"1",1,"0",16,0.049269675168955744,0.05666968559968948,0,21715,393.02092928778086,1
"H",8,"Unknown","0",3,2,0,0,"440915",880,"1",1,"0",34,0.049269675168955744,0.05666968559968948,0.03296703296703297,21715,393.02092928778086,1
"C",8,"Unknown","0",1,0,0,0,"440915",1020,"1",4,"0",20,0.049269675168955744,0.05666968559968948,0.03296703296703297,21715,393.02092928778086,1
"H",8,"FSC","1",7,5,0,1,"440915",1160,"1",5,"0",43,0.14759036144578314,0.05666968559968948,0.03296703296703297,21715,393.02092928778086,1
"H",7,"ELC","0",1,1,0,0,"444682",1066,"0",1,"0",11,0.04878048780487805,0,0.0821917808219178,21715,393.02092928778086,1
"N",7,"BUS","0",2,1,0,0,"444682",972,"0",3,"0",20,0.052247191011235955,0.05359877488514548,0.0821917808219178,21715,393.02092928778086,1
"H",7,"Unknown","0",1,0,1,0,"447290",878,"1",1,"0",17,0.049269675168955744,0.05666968559968948,0.0376516305204012,23426,393.3971550257095,1
"H",7,"Unknown","0",6,3,0,0,"440910",784,"1",3,"0",34,0.049269675168955744,0.05666968559968948,0.03529411764705882,23426,393.3971550257095,1
"H",7,"Unknown","0",1,1,0,0,"440914",690,"1",1,"0",17,0.049269675168955744,0.05666968559968948,0.017241379310344827,23426,393.3971550257095,1
"H",7,"MUS","0",3,2,0,0,"440914",800,"1",5,"0",15,0.0514018691588785,0.1038961038961039,0.017241379310344827,23426,393.3971550257095,1
"H",7,"MED","1",7,5,0,0,"440914",840,"0",1,"0",16,0.0523532522474881,0.05007587253414264,0.017241379310344827,23426,393.3971550257095,1
"H",8,"PSY","0",3,0,0,0,"440915",1030,"1",5,"0",31,0.04592901878914405,0.03535911602209945,0.03296703296703297,23426,393.3971550257095,1
"H",8,"PSY","1",6,3,0,0,"440915",1220,"1",5,"0",20,0.04592901878914405,0.15151515151515152,0.03296703296703297,23426,393.3971550257095,1
"H",8,"PSY","0",2,1,0,0,"440915",1163,"1",5,"0",20,0.04592901878914405,0.036,0.03296703296703297,23426,393.3971550257095,1
"H",7,"Unknown","0",3,2,1,0,"440921",1107,"1",1,"0",18,0.049269675168955744,0.05666968559968948,0.06666666666666667,23426,393.3971550257095,1
"H",7,"Unknown","1",3,3,0,0,"440921",1050,"1",1,"0",11,0.049269675168955744,0.05666968559968948,0.06666666666666667,23426,393.3971550257095,1
"H",7,"FRE","1",13,12,0,1,"440921",1280,"1",4,"1",10,0.08333333333333333,0.05007587253414264,0.06666666666666667,23426,393.3971550257095,1
"H",7,"Unknown","1",1,1,0,0,"440910",940,"0",1,"0",9,0.049269675168955744,0.05666968559968948,0.03529411764705882,31710,390.03175441573234,1
"H",7,"Unknown","1",3,3,0,0,"440910",1150,"0",1,"0",8,0.049269675168955744,0.05666968559968948,0.03529411764705882,31710,390.03175441573234,1
"N",7,"MED","0",4,3,0,0,"440910",910,"1",5,"0",20,0.0523532522474881,0.05666968559968948,0.03529411764705882,31710,390.03175441573234,1
"H",7,"LAW","1",11,10,0,0,"440910",1200,"1",1,"1",14,0.038340336134453784,0.03306392358559882,0.03529411764705882,31710,390.03175441573234,1
"H",8,"Unknown","1",6,3,3,0,"440918",1100,"1",1,"0",17,0.049269675168955744,0.05666968559968948,0.2,31710,390.03175441573234,1
"H",7,"MED","0",2,1,0,0,"447436",810,"1",5,"0",20,0.0523532522474881,0.05666968559968948,0.011627906976744186,31710,390.03175441573234,1
"H",7,"Unknown","0",2,0,0,0,"442045",785,"0",5,"0",20,0.049269675168955744,0.05666968559968948,0,21675,379.97335997341355,1
"H",7,"ART","0",1,1,0,0,"442045",760,"1",5,"0",13,0.031835205992509365,0.05666968559968948,0,21675,379.97335997341355,1
"C",7,"LAW","0",1,0,0,0,"442045",735,"1",3,"0",11,0.038340336134453784,0.031073446327683617,0,21675,379.97335997341355,1
"H",7,"Unknown","0",3,2,0,0,"442045",710,"0",1,"0",17,0.049269675168955744,0.05666968559968948,0,53494.74710029566,318.0161398664745,1
"N",7,"LAW","0",3,2,0,0,"447290",843,"0",3,"0",20,0.038340336134453784,0.05666968559968948,0.0376516305204012,25402,368.8732170230777,1
"C",7,"Unknown","0",1,0,0,0,"442145",975,"0",3,"0",21,0.049269675168955744,0.05666968559968948,0,25402,368.8732170230777,1
"C",7,"MUS","0",1,0,0,0,"442145",1108,"1",4,"0",21,0.0514018691588785,0.05666968559968948,0,25402,368.8732170230777,1
"H",7,"OPT","0",6,4,0,0,"442145",1240,"1",1,"0",23,0.02,0.05666968559968948,0,25402,368.8732170230777,1
"H",7,"EGR","0",7,5,1,0,"442145",1070,"0",3,"0",21,0.034306569343065696,0.06829268292682927,0,25402,368.8732170230777,1
"H",7,"BUS","0",8,8,0,1,"442145",1010,"1",1,"0",16,0.052247191011235955,0.014388489208633094,0,25402,368.8732170230777,1
"O",7,"Unknown","1",4,4,0,0,"444596",1290,"1",1,"0",14,0.049269675168955744,0.05666968559968948,0.045454545454545456,25402,368.8732170230777,1
"B",7,"Unknown","1",11,10,0,0,"442148",1170,"0",5,"1",21,0.049269675168955744,0.05666968559968948,0.021739130434782608,53494.74710029566,366.84668529064203,1
"H",7,"Unknown","1",1,1,0,0,"444682",1060,"0",1,"0",8,0.049269675168955744,0.05666968559968948,0.0821917808219178,18973,370.2259992029228,1
"C",7,"DENT","1",12,10,1,1,"443124",1170,"0",5,"1",27,0.042821158690176324,0.18181818181818182,0.02,29223,374.42908458225327,1
"H",7,"ART","0",1,0,0,0,"443124",1235,"1",3,"0",22,0.031835205992509365,0.03636363636363636,0.02,29223,374.42908458225327,1
"C",7,"MUS","1",8,5,1,0,"443125",1300,"1",3,"0",20,0.0514018691588785,0.1038961038961039,0.046511627906976744,29223,374.42908458225327,1
"H",7,"FSC","1",13,10,1,1,"443125",1220,"0",5,"1",18,0.14759036144578314,0.05666968559968948,0.046511627906976744,32432,375.5759330695095,1
"H",7,"Unknown","1",4,4,0,0,"444682",1140,"1",1,"0",11,0.049269675168955744,0.05666968559968948,0.0821917808219178,19397,385.9808993992399,1
"H",7,"PDEN","0",2,1,0,0,"442045",1085,"1",4,"0",11,0.058823529411764705,0.15151515151515152,0,20383,370.1246668481968,1
"H",7,"Unknown","0",2,2,0,0,"442125",1030,"1",1,"0",9,0.049269675168955744,0.05666968559968948,0,20383,370.1246668481968,1
"C",7,"Unknown","0",1,1,0,0,"442147",983,"0",1,"0",22,0.049269675168955744,0.05666968559968948,0.08695652173913043,20383,370.1246668481968,1
"C",7,"PSY","0",1,0,0,0,"442147",935,"0",4,"0",20,0.04592901878914405,0.03535911602209945,0.08695652173913043,20383,370.1246668481968,1
"C",7,"Unknown","0",1,0,0,0,"443960",888,"1",1,"0",20,0.049269675168955744,0.05666968559968948,0,22415,379.49824974173845,1
"H",7,"Unknown","0",1,1,0,0,"445870",840,"0",1,"0",11,0.049269675168955744,0.05666968559968948,0,53494.74710029566,318.0161398664745,1
"H",7,"ARC","0",2,1,0,0,"444315",1003,"1",3,"0",11,0.02857142857142857,0.20833333333333334,0.01098901098901099,24858,380.8229266322589,1
"H",7,"MED","0",2,1,0,0,"444315",1167,"0",4,"0",11,0.0523532522474881,0.032520325203252036,0.01098901098901099,24858,380.8229266322589,1
"H",7,"PMED","0",6,3,0,0,"444315",1330,"1",4,"0",33,0.08496291301416048,0.09090909090909091,0.01098901098901099,24858,380.8229266322589,1
"H",7,"LAW","0",9,3,1,0,"444315",1200,"0",5,"0",34,0.038340336134453784,0.05359877488514548,0.01098901098901099,24858,380.8229266322589,1
"C",7,"PSC","0",1,0,0,0,"444315",1155,"1",5,"0",47,0.14224137931034483,0.05007587253414264,0.01098901098901099,24858,380.8229266322589,1
"C",7,"MED","1",5,4,0,0,"444682",1110,"1",1,"0",12,0.0523532522474881,0.20833333333333334,0.0821917808219178,24858,380.8229266322589,1
"H",7,"MED","0",10,8,0,0,"447440",910,"0",5,"0",20,0.0523532522474881,0.036,0,21053,378.4747968030281,1
"C",7,"MED","1",10,6,2,0,"447441",1270,"1",4,"1",27,0.0523532522474881,0.09090909090909091,0.02857142857142857,21053,378.4747968030281,1
"C",7,"Unknown","0",3,3,0,0,"101388",1140,"0",1,"0",17,0.049269675168955744,0.05666968559968948,0,53494.74710029566,318.0161398664745,1
"C",7,"NUR","0",4,1,2,0,"442149",1138,"1",3,"0",20,0.020905923344947737,0.030585106382978722,0.023255813953488372,23799,378.23039352737413,1
"H",7,"Unknown","0",1,0,0,0,"443960",1136,"0",4,"0",21,0.049269675168955744,0.05666968559968948,0,23799,378.23039352737413,1
"N",7,"EGR","0",3,2,0,0,"443960",1134,"1",5,"0",21,0.034306569343065696,0.028169014084507043,0,23799,378.23039352737413,1
"C",7,"DENT","0",1,0,0,0,"443960",1132,"1",1,"0",21,0.042821158690176324,0.03924418604651163,0,23799,378.23039352737413,1
"H",7,"Unknown","1",3,3,0,0,"444682",1130,"0",1,"0",11,0.049269675168955744,0.05666968559968948,0.0821917808219178,23799,378.23039352737413,1
"N",7,"BUS","0",4,3,0,0,"444682",890,"1",4,"0",21,0.052247191011235955,0.04072398190045249,0.0821917808219178,23799,378.23039352737413,1
"H",7,"NUR","0",1,0,0,0,"444830",1000,"1",4,"0",10,0.020905923344947737,0.06290672451193059,0,23799,378.23039352737413,1
"C",7,"MKT","1",9,9,0,0,"444835",1110,"1",1,"1",21,0.05240174672489083,0.05666968559968948,0.0625,23799,378.23039352737413,1
"C",7,"BUAD","1",6,5,1,0,"444835",1020,"0",1,"1",12,0.04838709677419355,0.061224489795918366,0.0625,23799,378.23039352737413,1
"H",7,"BIO","1",9,8,0,0,"444835",1270,"0",4,"1",15,0.08080808080808081,0.12834224598930483,0.0625,53494.74710029566,372.7823632309296,1
"H",8,"Unknown","1",3,3,0,0,"444828",940,"0",1,"0",11,0.049269675168955744,0.05666968559968948,0.5,53494.74710029566,318.0161398664745,1
"H",7,"EGR","0",5,3,0,0,"445507",940,"1",5,"0",11,0.034306569343065696,0.03306392358559882,0.16666666666666666,24216,378.76585139813545,1
"H",7,"CHE","1",10,8,0,0,"445507",1040,"1",4,"1",11,0.08823529411764706,0.12834224598930483,0.16666666666666666,24216,378.76585139813545,1
"H",7,"PMED","1",5,3,0,0,"446313",1070,"0",4,"0",22,0.08496291301416048,0.03306392358559882,0.025,24216,378.76585139813545,1
"H",7,"PSY","0",18,15,3,1,"445625",1110,"0",1,"0",24,0.04592901878914405,0.12834224598930483,0,26569,381.770498491255,1
"C",7,"Unknown","0",2,1,0,0,"445800",1085,"1",1,"0",12,0.049269675168955744,0.05666968559968948,0,20795,354.8073634123718,1
"H",7,"EDU","0",2,1,0,0,"445800",1060,"1",5,"0",11,0.03806228373702422,0.05666968559968948,0,20795,354.8073634123718,1
"C",7,"MUS","0",1,0,0,0,"445800",1035,"1",4,"0",11,0.0514018691588785,0.03459119496855346,0,20795,354.8073634123718,1
"H",7,"LAW","0",2,1,0,0,"445870",1010,"0",5,"0",21,0.038340336134453784,0.05666968559968948,0,17238,368.6832513109036,1
"H",7,"PMED","0",1,0,0,0,"445870",1036,"1",4,"0",21,0.08496291301416048,0.05666968559968948,0,17238,368.6832513109036,1
"C",7,"LAW","0",1,0,0,0,"445870",1062,"1",4,"0",33,0.038340336134453784,0,0,17238,368.6832513109036,1
"C",7,"LAW","0",1,1,0,0,"445870",1088,"1",1,"0",30,0.038340336134453784,0,0,53494.74710029566,318.0161398664745,1
"H",7,"PHY","0",1,1,0,0,"447290",1114,"0",5,"0",10,0.0821917808219178,0.05666968559968948,0.0376516305204012,24014,380.7842835489604,1
"H",7,"Unknown","1",12,8,0,0,"444315",1140,"0",1,"0",34,0.049269675168955744,0.05666968559968948,0.01098901098901099,24014,380.7842835489604,1
"H",7,"Unknown","0",3,2,0,0,"444315",840,"1",1,"0",12,0.049269675168955744,0.05666968559968948,0.01098901098901099,24014,380.7842835489604,1
"H",7,"Unknown","1",12,9,1,0,"446290",1060,"1",1,"1",20,0.049269675168955744,0.05666968559968948,0.010752688172043012,24014,380.7842835489604,1
"H",7,"MED","0",7,3,1,0,"446290",930,"1",5,"0",20,0.0523532522474881,0.05666968559968948,0.010752688172043012,24014,380.7842835489604,1
"C",7,"PMED","0",3,0,0,0,"446290",1040,"1",4,"0",20,0.08496291301416048,0.05666968559968948,0.010752688172043012,24014,380.7842835489604,1
"H",7,"Unknown","1",2,2,0,0,"447436",1150,"0",1,"0",11,0.049269675168955744,0.05666968559968948,0.011627906976744186,24014,380.7842835489604,1
"H",7,"MED","0",8,5,0,0,"447436",1000,"0",4,"0",20,0.0523532522474881,0.03535911602209945,0.011627906976744186,24014,380.7842835489604,1
"H",7,"Unknown","0",3,3,0,0,"446313",1040,"1",1,"0",17,0.049269675168955744,0.05666968559968948,0.025,53494.74710029566,318.0161398664745,1
"H",7,"MED","0",4,3,0,0,"446345",1010,"1",1,"0",29,0.0523532522474881,0.03535911602209945,0,24523,370.83286866642123,1
"H",7,"ART","0",1,0,1,0,"443960",982,"1",1,"0",31,0.031835205992509365,0.03459119496855346,0,16980,378.44862510912714,1
"C",7,"ART","0",1,0,0,0,"447440",953,"1",3,"0",20,0.031835205992509365,0.05666968559968948,0,24628,379.5511599594342,1
"C",7,"PSY","0",1,0,0,0,"447440",925,"1",3,"0",20,0.04592901878914405,0.1111111111111111,0,24628,379.5511599594342,1
"H",7,"Unknown","0",3,1,2,0,"447441",897,"0",1,"0",15,0.049269675168955744,0.05666968559968948,0.02857142857142857,24628,379.5511599594342,1
"C",7,"EGR","0",1,1,0,0,"447441",868,"0",1,"0",13,0.034306569343065696,0.05666968559968948,0.02857142857142857,24628,379.5511599594342,1
"H",7,"EGR","0",5,3,0,0,"447441",840,"0",1,"0",20,0.034306569343065696,0.030585106382978722,0.02857142857142857,24628,379.5511599594342,1
"C",7,"MUS","1",11,7,2,0,"447441",1040,"1",5,"1",31,0.0514018691588785,0.03306392358559882,0.02857142857142857,24628,379.5511599594342,1
"C",4,"Unknown","0",4,3,1,0,"440460",1240,"1",1,"0",16,0.049269675168955744,0.05666968559968948,0,45955,100.21957241747077,1
"H",4,"NUR","0",8,5,3,0,"440460",1220,"1",1,"1",20,0.020905923344947737,0.06818181818181818,0,53494.74710029566,318.0161398664745,1
"H",4,"HEA","1",12,9,2,1,"441025",1260,"0",5,"1",30,0.05128205128205128,0.07575757575757576,0.037037037037037035,37892,88.53206689884352,1
"H",8,"Unknown","1",5,5,0,1,"440313",1150,"0",1,"0",8,0.049269675168955744,0.05666968559968948,0.10714285714285714,69542,84.14800216211944,1
"C",8,"Unknown","1",5,5,0,0,"440336",1240,"0",1,"1",9,0.049269675168955744,0.05666968559968948,0.17647058823529413,69542,84.14800216211944,1
"C",4,"Unknown","0",2,1,1,0,"441174",1270,"0",1,"0",22,0.049269675168955744,0.05666968559968948,0.07368421052631578,69542,84.14800216211944,1
"C",4,"Unknown","1",3,3,0,1,"441174",1310,"0",1,"0",15,0.049269675168955744,0.05666968559968948,0.07368421052631578,69542,84.14800216211944,1
"C",4,"Unknown","1",3,3,0,1,"441174",1350,"1",1,"0",11,0.049269675168955744,0.05666968559968948,0.07368421052631578,69542,84.14800216211944,1
"C",4,"Unknown","1",2,2,0,0,"441174",1250,"0",1,"0",11,0.049269675168955744,0.05666968559968948,0.07368421052631578,69542,84.14800216211944,1
"C",4,"MKT","0",2,2,0,0,"441174",1245,"1",1,"0",17,0.05240174672489083,0.05666968559968948,0.07368421052631578,69542,84.14800216211944,1
"C",4,"MED","1",5,3,2,0,"441174",1240,"0",1,"1",30,0.0523532522474881,0.09090909090909091,0.07368421052631578,69542,84.14800216211944,1
"C",4,"NSC","1",11,10,0,0,"441174",1430,"1",1,"1",15,0.16666666666666666,0.08854166666666667,0.07368421052631578,69542,84.14800216211944,1
"C",4,"BIO","1",5,4,0,0,"444095",1030,"0",5,"1",11,0.08080808080808081,0.06829268292682927,0.05333333333333334,69542,84.14800216211944,1
"C",4,"BUS","1",4,3,0,0,"444095",1110,"1",4,"0",20,0.052247191011235955,0.06290672451193059,0.05333333333333334,69542,84.14800216211944,1
"C",4,"Unknown","0",2,2,0,0,"441174",1270,"1",1,"0",17,0.049269675168955744,0.05666968559968948,0.07368421052631578,53494.74710029566,318.0161398664745,1
"C",4,"Unknown","0",1,0,1,0,"440326",1208,"1",1,"0",14,0.049269675168955744,0.05666968559968948,0.048034934497816595,53494.74710029566,318.0161398664745,1
"C",4,"Unknown","0",2,1,1,0,"440326",1145,"1",1,"0",19,0.049269675168955744,0.05666968559968948,0.048034934497816595,53494.74710029566,318.0161398664745,1
"C",4,"Unknown","0",2,1,0,0,"444095",1083,"0",1,"0",18,0.049269675168955744,0.05666968559968948,0.05333333333333334,53494.74710029566,318.0161398664745,1
"I",4,"FSC","1",7,6,0,0,"441927",1020,"1",1,"1",16,0.14759036144578314,0.05666968559968948,0.021505376344086023,40392,100.86293429836351,1
"C",4,"Unknown","0",1,0,1,0,"440460",1200,"1",1,"0",18,0.049269675168955744,0.05666968559968948,0,53494.74710029566,318.0161398664745,1
"N",4,"Unknown","1",7,7,0,0,"H00019",1380,"0",1,"1",21,0.049269675168955744,0.05666968559968948,1,35625,142.87882855533027,1
"C",4,"Unknown","1",3,3,0,0,"442065",1010,"1",1,"0",18,0.049269675168955744,0.05666968559968948,0.011764705882352941,68071,108.30397645255074,1
"N",4,"Unknown","0",2,1,1,0,"442065",1205,"0",1,"0",14,0.049269675168955744,0.05666968559968948,0.011764705882352941,68071,108.30397645255074,1
"C",4,"BIO","1",6,6,0,1,"970000",1400,"0",3,"0",13,0.08080808080808081,0.05666968559968948,0.12222222222222222,68071,108.30397645255074,1
"C",4,"Unknown","0",1,1,0,0,"442065",1170,"1",1,"0",14,0.049269675168955744,0.05666968559968948,0.011764705882352941,53494.74710029566,318.0161398664745,1
"C",4,"Unknown","0",2,1,1,0,"442065",1240,"1",1,"0",18,0.049269675168955744,0.05666968559968948,0.011764705882352941,53494.74710029566,318.0161398664745,1
"C",4,"ACC","1",17,14,2,1,"442185",1310,"1",5,"1",31,0.03184713375796178,0.2222222222222222,0.038461538461538464,45263,85.58964938970027,1
"C",4,"Unknown","1",8,8,0,0,"442605",1170,"0",5,"1",29,0.049269675168955744,0.05666968559968948,0.078125,37874,137.25195854844455,1
"C",4,"Unknown","1",6,6,0,0,"442605",1170,"0",5,"1",20,0.049269675168955744,0.05666968559968948,0.078125,37874,137.25195854844455,1
"C",4,"MED","0",4,1,2,0,"442605",1195,"1",3,"0",31,0.0523532522474881,0.05666968559968948,0.078125,37874,137.25195854844455,1
"C",4,"BUAD","1",5,5,0,1,"442605",1220,"0",1,"0",11,0.04838709677419355,0.04072398190045249,0.078125,37874,137.25195854844455,1
"C",8,"Unknown","1",4,3,0,0,"442607",1320,"1",1,"0",19,0.049269675168955744,0.05666968559968948,0.6666666666666666,37874,137.25195854844455,1
"C",8,"Unknown","1",8,7,1,0,"442607",1400,"1",1,"1",16,0.049269675168955744,0.05666968559968948,0.6666666666666666,37874,137.25195854844455,1
"C",4,"Unknown","1",7,6,1,1,"H00019",1440,"1",5,"0",11,0.049269675168955744,0.05666968559968948,1,37874,137.25195854844455,1
"C",4,"Unknown","0",1,0,1,0,"447290",1205,"0",1,"0",14,0.049269675168955744,0.05666968559968948,0.0376516305204012,53494.74710029566,318.0161398664745,1
"H",4,"Unknown","1",8,8,0,1,"442770",970,"1",5,"0",13,0.049269675168955744,0.05666968559968948,0.07857142857142857,53494.74710029566,318.0161398664745,1
"C",8,"Unknown","1",3,3,0,0,"440310",1130,"0",1,"0",17,0.049269675168955744,0.05666968559968948,0.1111111111111111,65699,70.45611956599188,1
"C",4,"Unknown","1",8,8,0,1,"442770",1390,"0",5,"0",19,0.049269675168955744,0.05666968559968948,0.07857142857142857,65699,70.45611956599188,1
"C",4,"Unknown","1",2,2,0,0,"442770",1110,"0",1,"0",9,0.049269675168955744,0.05666968559968948,0.07857142857142857,65699,70.45611956599188,1
"C",4,"BCHE","1",7,7,0,0,"442770",1220,"1",1,"1",12,0.21428571428571427,0.05666968559968948,0.07857142857142857,65699,70.45611956599188,1
"C",4,"REL","1",5,5,0,0,"442770",1180,"0",1,"1",11,0.08333333333333333,0.05666968559968948,0.07857142857142857,65699,70.45611956599188,1
"C",4,"EGR","1",13,12,1,1,"442770",1210,"1",5,"0",14,0.034306569343065696,0.06829268292682927,0.07857142857142857,65699,70.45611956599188,1
"C",4,"EGR","1",12,11,0,1,"442770",1110,"1",4,"1",19,0.034306569343065696,0.06117908787541713,0.07857142857142857,65699,70.45611956599188,1
"C",8,"ID","1",10,8,2,1,"446026",1270,"1",1,"0",14,0.06140350877192982,0.15151515151515152,0.16666666666666666,65699,70.45611956599188,1
"C",4,"Unknown","0",1,0,1,0,"447290",1268,"0",1,"0",14,0.049269675168955744,0.05666968559968948,0.0376516305204012,53494.74710029566,318.0161398664745,1
"N",4,"EDU","0",2,1,1,0,"443510",1265,"1",1,"0",13,0.03806228373702422,0.03306392358559882,0,65329,74.51351329061913,1
"N",4,"Unknown","0",2,1,1,0,"443510",1263,"1",1,"0",14,0.049269675168955744,0.05666968559968948,0,53494.74710029566,318.0161398664745,1
"C",4,"CSI","1",9,8,0,0,"443685",1260,"0",5,"1",12,0.036464088397790057,0.09090909090909091,0.07142857142857142,40507,116.16430833953756,1
"C",4,"HIS","0",11,8,1,0,"443685",1400,"0",5,"1",23,0.06829268292682927,0.10365853658536585,0.07142857142857142,40507,116.16430833953756,1
"C",8,"FIN","1",7,5,0,0,"440310",1210,"1",5,"0",11,0.15625,0.18181818181818182,0.1111111111111111,30953,99.85734243473904,1
"C",4,"PSC","1",10,9,1,1,"230082",1540,"0",5,"1",20,0.14224137931034483,0.05359877488514548,1,48134,116.45045325811745,1
"B",4,"Unknown","0",1,1,0,0,"443925",850,"0",1,"0",11,0.049269675168955744,0.05666968559968948,0.02459016393442623,48134,116.45045325811745,1
"A",4,"MED","1",9,8,1,1,"443925",1230,"1",5,"1",13,0.0523532522474881,0.09090909090909091,0.02459016393442623,48134,116.45045325811745,1
"H",4,"PSY","1",6,4,0,0,"443925",1030,"1",4,"0",20,0.04592901878914405,0.06117908787541713,0.02459016393442623,48134,116.45045325811745,1
"H",4,"PSC","1",10,7,1,0,"443925",1230,"1",1,"1",19,0.14224137931034483,0.10344827586206896,0.02459016393442623,48134,116.45045325811745,1
"C",4,"Unknown","0",3,1,2,0,"444095",1183,"1",1,"0",29,0.049269675168955744,0.05666968559968948,0.05333333333333334,53494.74710029566,318.0161398664745,1
"N",4,"Unknown","0",3,2,1,0,"447290",1135,"1",1,"0",14,0.049269675168955744,0.05666968559968948,0.0376516305204012,53494.74710029566,318.0161398664745,1
"C",4,"ARCH","0",3,1,2,0,"444225",1088,"0",1,"0",19,0.03206106870229008,0.18181818181818182,0,53494.74710029566,318.0161398664745,1
"H",4,"PMED","1",3,1,1,0,"444235",1040,"1",1,"0",11,0.08496291301416048,0.06829268292682927,0.02040816326530612,37986,121.51657242610823,1
"C",4,"Unknown","0",2,1,1,0,"443948",1050,"1",1,"0",11,0.049269675168955744,0.05666968559968948,0.03125,51767,91.50020916894171,1
"C",4,"Unknown","1",3,3,0,0,"443948",1060,"1",1,"1",7,0.049269675168955744,0.05666968559968948,0.03125,51767,91.50020916894171,1
"H",4,"MTH","0",5,2,1,0,"443948",1070,"1",3,"0",21,0.044444444444444446,0.05666968559968948,0.03125,51767,91.50020916894171,1
"C",4,"LAW","0",1,0,1,0,"443948",970,"1",1,"0",31,0.038340336134453784,0.06290672451193059,0.03125,51767,91.50020916894171,1
