,ETHNICITY,TERRITORY,ACADEMIC_INTEREST_1,ACADEMIC_INTEREST_2,Enroll,TOTAL_CONTACTS,SELF_INIT_CNTCTS,SOLICITED_CNTCTS,CAMPUS_VISIT,CONTACT_CODE1,IRSCHOOL,satscore,sex,mailq,telecq,premiere,interest,stuemail,init_span,int1rat,int2rat,hscrat,avg_income,distance,Instate
3670,A,7,PMED,BIO,1,4,2,1,0,HSV,101248,1080.0,1.0,1,3.0,0,0,1,11,0.0849629130141604,0.0909090909090909,0.0625,78527.0,140.30608145409985,Y
3671,C,7,Unknown,Unknown,1,5,5,0,0,VBQ,441686,1030.0,1.0,5,,1,1,1,9,0.0492696751689557,0.0566696855996894,0.2352941176470588,78527.0,140.30608145409985,Y
3672,C,7,SPA,PMED,1,8,7,1,1,P02,441686,1540.0,1.0,4,3.0,1,0,1,25,0.0652173913043478,0.1283422459893048,0.2352941176470588,78527.0,140.30608145409985,Y
3673,C,7,Unknown,Unknown,1,8,7,0,0,CIP,441690,1110.0,1.0,3,3.0,1,0,1,20,0.0492696751689557,0.0566696855996894,0.0862944162436548,78527.0,140.30608145409985,Y
3674,C,7,Unknown,Unknown,1,10,10,0,0,WPR,441690,1220.0,1.0,1,3.0,1,1,1,21,0.0492696751689557,0.0566696855996894,0.0862944162436548,78527.0,140.30608145409985,Y
3675,C,7,Unknown,Unknown,0,6,5,0,0,SAT,441690,1020.0,0.0,4,,0,0,1,16,0.0492696751689557,0.0566696855996894,0.0862944162436548,78527.0,140.30608145409985,Y
3676,C,7,Unknown,Unknown,0,1,1,0,0,SAT,441690,870.0,0.0,1,,0,0,0,15,0.0492696751689557,0.0566696855996894,0.0862944162436548,78527.0,140.30608145409985,Y
3677,C,7,NUR,Unknown,1,8,7,0,0,CIP,441690,1110.0,1.0,5,4.0,1,0,1,21,0.0209059233449477,0.0566696855996894,0.0862944162436548,78527.0,140.30608145409985,Y
3678,C,7,PSY,Unknown,0,1,0,1,0,P01,441690,1205.0,1.0,1,2.0,0,0,1,18,0.045929018789144,0.0566696855996894,0.0862944162436548,78527.0,140.30608145409985,Y
3679,C,7,JOU,CST,1,4,3,0,1,CIP,441690,1300.0,0.0,4,3.0,0,0,1,11,0.0417690417690417,0.1186440677966101,0.0862944162436548,78527.0,140.30608145409985,Y
3680,C,7,ANT,FSC,1,9,7,2,0,P02,441690,1320.0,1.0,1,3.0,1,1,1,30,0.1111111111111111,0.1111111111111111,0.0862944162436548,78527.0,140.30608145409985,Y
3681,C,7,BIO,FSC,0,1,1,0,0,LMI,441690,1265.0,1.0,1,,0,0,1,14,0.0808080808080808,0.1111111111111111,0.0862944162436548,78527.0,140.30608145409985,Y
3682,C,7,MED,NUR,1,12,10,0,0,LMI,441690,1210.0,1.0,5,3.0,1,0,1,25,0.0523532522474881,0.0392441860465116,0.0862944162436548,78527.0,140.30608145409985,Y
3683,C,7,BUS,PMED,1,7,5,1,1,CIP,441690,1210.0,1.0,4,3.0,0,0,1,16,0.0522471910112359,0.1283422459893048,0.0862944162436548,78527.0,140.30608145409985,Y
3684,H,7,CHE,PMED,1,8,8,0,0,SAT,441690,1010.0,1.0,1,4.0,1,0,1,15,0.088235294117647,0.1283422459893048,0.0862944162436548,78527.0,140.30608145409985,Y
3685,C,7,ENG,PSY,1,10,7,1,1,N02,443358,1270.0,1.0,1,3.0,1,1,1,31,0.073170731707317,0.0629067245119305,0.1103896103896103,78527.0,140.30608145409985,Y
3686,C,8,EGR,LAW,1,5,4,0,1,CAV,447040,910.0,0.0,5,,0,0,1,10,0.0343065693430656,0.0353591160220994,0.08,78527.0,140.30608145409985,Y
3687,C,8,CSI,EGR,1,8,7,1,0,P02,447042,1430.0,0.0,1,3.0,1,0,1,30,0.03646408839779,0.0535987748851454,0.2857142857142857,78527.0,140.30608145409985,Y
3688,C,7,Unknown,Unknown,0,1,1,0,0,ACT,441690,1210.0,0.0,1,1.0,0,0,0,8,0.0492696751689557,0.0566696855996894,0.0862944162436548,53494.74710029566,318.0161398664757,Y
3689,C,7,Unknown,Unknown,0,2,1,0,0,HST,440575,970.0,0.0,1,,0,0,0,11,0.0492696751689557,0.0566696855996894,0.0,49211.0,143.73979033963002,Y
3690,C,7,Unknown,Unknown,0,3,2,0,0,RFB,441690,870.0,0.0,1,3.0,0,0,0,18,0.0492696751689557,0.0566696855996894,0.0862944162436548,49211.0,143.73979033963002,Y
3691,A,7,Unknown,Unknown,0,2,2,0,0,SAT,441690,1210.0,0.0,1,3.0,0,0,0,17,0.0492696751689557,0.0566696855996894,0.0862944162436548,49211.0,143.73979033963002,Y
3692,C,7,MED,Unknown,1,8,7,1,0,P02,441690,1200.0,1.0,1,3.0,0,1,1,30,0.0523532522474881,0.0566696855996894,0.0862944162436548,49211.0,143.73979033963002,Y
3693,A,7,PMED,Unknown,1,16,13,2,0,CIP,441690,1210.0,1.0,5,3.0,1,1,1,21,0.0849629130141604,0.0566696855996894,0.0862944162436548,49211.0,143.73979033963002,Y
3694,C,7,EDU,MUS,1,15,11,0,0,RFB,441690,1240.0,1.0,1,4.0,1,1,1,24,0.0380622837370242,0.0500758725341426,0.0862944162436548,49211.0,143.73979033963002,Y
3695,O,7,MED,Unknown,1,5,3,1,0,PRC,443317,1180.0,0.0,5,,0,0,1,18,0.0523532522474881,0.0566696855996894,0.0396039603960396,49211.0,143.73979033963002,Y
3696,C,8,FM,ID,1,5,4,1,0,LMI,447040,1010.0,1.0,1,3.0,1,0,1,13,0.0256410256410256,0.0451977401129943,0.08,49211.0,143.73979033963002,Y
3697,H,7,Unknown,Unknown,1,9,7,2,0,PCM,442165,1140.0,0.0,1,4.0,1,0,1,23,0.0492696751689557,0.0566696855996894,0.0612244897959183,31845.0,171.97911753386913,Y
3698,C,7,REL,ACC,1,8,6,2,1,C02,442165,1160.0,0.0,1,4.0,0,1,1,31,0.0833333333333333,0.0682926829268292,0.0612244897959183,31845.0,171.97911753386913,Y
3699,C,7,Unknown,Unknown,1,3,2,0,0,LMA,445856,1010.0,0.0,1,,0,0,1,9,0.0492696751689557,0.0566696855996894,0.1555555555555555,74135.0,149.0885577201941,Y
3700,C,7,FSC,Unknown,1,6,4,0,1,CIP,445856,1270.0,1.0,5,,0,0,1,35,0.1475903614457831,0.0566696855996894,0.1555555555555555,74135.0,149.0885577201941,Y
3701,C,7,Unknown,Unknown,0,1,0,0,0,ATH,447290,855.0,1.0,1,,0,0,0,22,0.0492696751689557,0.0566696855996894,0.0376516305204012,51628.0,130.25889793446606,Y
3702,B,7,Unknown,Unknown,0,1,1,0,0,SAT,447290,440.0,0.0,1,,0,0,0,15,0.0492696751689557,0.0566696855996894,0.0376516305204012,51628.0,130.25889793446606,Y
3703,N,7,NUR,Unknown,0,2,1,0,0,CIP,443317,725.0,1.0,3,1.0,0,0,1,20,0.0209059233449477,0.0566696855996894,0.0396039603960396,59198.0,146.79001292248847,Y
3704,H,7,REL,Unknown,1,6,5,0,1,LMI,443317,1010.0,1.0,1,3.0,0,0,1,12,0.0833333333333333,0.0566696855996894,0.0396039603960396,59198.0,146.79001292248847,Y
3705,C,7,Unknown,Unknown,1,7,7,0,0,ACT,443426,1110.0,1.0,1,,1,0,1,11,0.0492696751689557,0.0566696855996894,0.073394495412844,59198.0,146.79001292248847,Y
3706,B,7,ACC,EGR,1,4,4,0,0,HST,443426,970.0,1.0,1,,0,1,1,6,0.0318471337579617,0.0535987748851454,0.073394495412844,59198.0,146.79001292248847,Y
3707,A,7,BUS,MUS,1,11,9,0,0,SAT,443426,1260.0,1.0,4,3.0,1,0,1,15,0.0522471910112359,0.0500758725341426,0.073394495412844,59198.0,146.79001292248847,Y
3708,H,7,BIO,PDEN,1,10,8,1,0,SAT,443509,1040.0,1.0,5,3.0,1,0,1,16,0.0808080808080808,0.1351351351351351,0.0679611650485436,59198.0,146.79001292248847,Y
3709,C,8,Unknown,Unknown,1,7,5,2,0,PRC,443733,1400.0,1.0,1,,1,0,1,23,0.0492696751689557,0.0566696855996894,0.3333333333333333,59198.0,146.79001292248847,Y
3710,C,8,Unknown,Unknown,1,5,5,0,0,SAT,443733,1190.0,1.0,1,3.0,1,0,1,15,0.0492696751689557,0.0566696855996894,0.3333333333333333,59198.0,146.79001292248847,Y
3711,C,7,Unknown,Unknown,1,8,7,0,0,CIP,443735,1250.0,0.0,3,3.0,1,1,1,20,0.0492696751689557,0.0566696855996894,0.0744680851063829,59198.0,146.79001292248847,Y
3712,C,7,Unknown,Unknown,1,5,4,0,1,LMA,443735,930.0,1.0,1,,0,0,1,9,0.0492696751689557,0.0566696855996894,0.0744680851063829,59198.0,146.79001292248847,Y
3713,C,7,Unknown,Unknown,1,6,5,0,0,CIP,443509,1470.0,1.0,5,,0,0,1,21,0.0492696751689557,0.0566696855996894,0.0679611650485436,83078.0,150.084701117864,Y
3714,C,7,Unknown,Unknown,1,13,12,1,0,LTR,443509,1210.0,1.0,1,2.0,1,0,1,34,0.0492696751689557,0.0566696855996894,0.0679611650485436,83078.0,150.084701117864,Y
3715,C,7,Unknown,Unknown,1,9,7,2,0,LTR,443509,1220.0,1.0,5,3.0,0,1,1,22,0.0492696751689557,0.0566696855996894,0.0679611650485436,83078.0,150.084701117864,Y
3716,N,7,Unknown,Unknown,0,3,2,0,0,CIP,443509,1390.0,1.0,4,1.0,0,0,1,21,0.0492696751689557,0.0566696855996894,0.0679611650485436,83078.0,150.084701117864,Y
3717,N,7,Unknown,Unknown,1,4,4,0,0,SAT,443509,1140.0,1.0,1,3.0,0,0,1,19,0.0492696751689557,0.0566696855996894,0.0679611650485436,83078.0,150.084701117864,Y
3718,C,7,Unknown,Unknown,1,5,5,0,0,ACT,443509,1290.0,1.0,1,3.0,0,1,1,17,0.0492696751689557,0.0566696855996894,0.0679611650485436,83078.0,150.084701117864,Y
3719,C,7,Unknown,Unknown,1,4,4,0,0,SAT,443509,1100.0,0.0,1,3.0,0,0,1,11,0.0492696751689557,0.0566696855996894,0.0679611650485436,83078.0,150.084701117864,Y
3720,C,7,Unknown,Unknown,1,3,2,1,0,LMA,443509,1250.0,0.0,1,,0,0,1,8,0.0492696751689557,0.0566696855996894,0.0679611650485436,83078.0,150.084701117864,Y
3721,C,7,FSC,Unknown,0,2,0,0,0,CIP,443509,1105.0,1.0,5,3.0,0,0,1,32,0.1475903614457831,0.0566696855996894,0.0679611650485436,83078.0,150.084701117864,Y
3722,C,7,REL,Unknown,1,5,5,0,1,CAV,443509,960.0,1.0,1,3.0,0,2,1,14,0.0833333333333333,0.0566696855996894,0.0679611650485436,83078.0,150.084701117864,Y
3723,B,7,BCHE,BINF,1,11,10,1,0,PPT,443509,1310.0,0.0,5,3.0,1,2,1,14,0.2142857142857142,0.3333333333333333,0.0679611650485436,83078.0,150.084701117864,Y
3724,N,7,ART,COM,0,2,1,1,0,P02,443509,1210.0,1.0,1,3.0,0,0,1,30,0.0318352059925093,0.0,0.0679611650485436,83078.0,150.084701117864,Y
3725,C,7,PSY,CST,1,10,8,1,0,LMI,443509,1210.0,1.0,5,3.0,1,0,1,25,0.045929018789144,0.1186440677966101,0.0679611650485436,83078.0,150.084701117864,Y
3726,C,7,LAW,EGR,1,8,8,0,1,CAV,443509,1230.0,0.0,1,3.0,0,0,1,18,0.0383403361344537,0.0535987748851454,0.0679611650485436,83078.0,150.084701117864,Y
3727,A,7,MED,JOU,0,1,0,0,0,CIP,443509,1120.0,1.0,4,3.0,0,0,0,35,0.0523532522474881,0.0398550724637681,0.0679611650485436,83078.0,150.084701117864,Y
3728,H,7,PSY,MUS,1,7,7,0,1,CAV,443509,1010.0,1.0,4,3.0,0,1,1,25,0.045929018789144,0.0500758725341426,0.0679611650485436,83078.0,150.084701117864,Y
3729,N,7,MED,PT,0,4,4,0,0,SAT,443509,1400.0,0.0,1,3.0,0,0,0,15,0.0523532522474881,0.036,0.0679611650485436,83078.0,150.084701117864,Y
3730,B,8,BIO,MED,1,5,4,1,1,CAV,443733,1140.0,1.0,5,3.0,0,0,1,13,0.0808080808080808,0.0330639235855988,0.3333333333333333,83078.0,150.084701117864,Y
3731,H,7,Unknown,Unknown,1,10,5,2,1,CIP,443735,1190.0,0.0,5,,0,1,1,40,0.0492696751689557,0.0566696855996894,0.0744680851063829,83078.0,150.084701117864,Y
3732,A,7,Unknown,Unknown,1,4,4,0,0,LTR,443735,1160.0,0.0,1,3.0,0,0,1,11,0.0492696751689557,0.0566696855996894,0.0744680851063829,83078.0,150.084701117864,Y
3733,B,7,NUR,Unknown,0,2,2,0,0,LMI,443735,1165.0,1.0,1,3.0,0,0,1,17,0.0209059233449477,0.0566696855996894,0.0744680851063829,83078.0,150.084701117864,Y
3734,C,7,LAW,MGT,1,4,3,0,0,ACT,443735,1170.0,0.0,1,3.0,0,1,1,17,0.0383403361344537,0.0743243243243243,0.0744680851063829,83078.0,150.084701117864,Y
3735,N,7,Unknown,Unknown,0,3,1,1,0,CIP,443736,1230.0,1.0,3,2.0,0,0,1,21,0.0492696751689557,0.0566696855996894,0.0963855421686747,83078.0,150.084701117864,Y
3736,C,7,Unknown,Unknown,1,10,9,0,0,REC,443736,1290.0,0.0,5,3.0,0,0,1,19,0.0492696751689557,0.0566696855996894,0.0963855421686747,83078.0,150.084701117864,Y
3737,A,7,Unknown,Unknown,1,7,5,1,0,P02,443736,1210.0,1.0,1,3.0,0,0,1,19,0.0492696751689557,0.0566696855996894,0.0963855421686747,83078.0,150.084701117864,Y
3738,N,7,Unknown,Unknown,0,5,4,1,0,PPT,443736,1210.0,1.0,1,,0,0,1,14,0.0492696751689557,0.0566696855996894,0.0963855421686747,83078.0,150.084701117864,Y
3739,C,7,MUS,Unknown,1,3,2,1,0,P02,443736,1350.0,1.0,1,3.0,0,0,1,30,0.0514018691588785,0.0566696855996894,0.0963855421686747,83078.0,150.084701117864,Y
3740,C,7,NUR,Unknown,1,3,2,0,0,CIP,443736,1210.0,1.0,4,3.0,0,0,1,21,0.0209059233449477,0.0566696855996894,0.0963855421686747,83078.0,150.084701117864,Y
3741,C,7,HIS,ACC,1,8,5,2,0,P01,443736,1210.0,1.0,1,3.0,1,1,1,18,0.0682926829268292,0.0682926829268292,0.0963855421686747,83078.0,150.084701117864,Y
3742,C,7,MED,BIO,0,1,0,0,0,CIP,443736,1355.0,1.0,5,2.0,0,0,1,21,0.0523532522474881,0.0909090909090909,0.0963855421686747,83078.0,150.084701117864,Y
3743,N,7,BIO,MED,0,9,5,3,0,P02,443736,1500.0,0.0,1,3.0,1,1,0,30,0.0808080808080808,0.0330639235855988,0.0963855421686747,83078.0,150.084701117864,Y
3744,A,7,CHE,PMED,1,4,4,0,0,LMA,443736,1170.0,0.0,1,,0,0,1,9,0.088235294117647,0.1283422459893048,0.0963855421686747,83078.0,150.084701117864,Y
3745,C,7,BUS,SCI,1,11,10,1,0,CLD,443736,1280.0,0.0,3,3.0,1,0,1,33,0.0522471910112359,0.0310734463276836,0.0963855421686747,83078.0,150.084701117864,Y
3746,N,7,Unknown,Unknown,0,2,1,1,0,PPT,443736,1175.0,1.0,1,,0,0,1,14,0.0492696751689557,0.0566696855996894,0.0963855421686747,53494.74710029566,318.0161398664757,Y
3747,C,7,Unknown,Unknown,0,1,1,0,0,ACT,443736,1070.0,1.0,1,,0,0,0,11,0.0492696751689557,0.0566696855996894,0.0963855421686747,53494.74710029566,318.0161398664757,Y
3748,N,7,Unknown,Unknown,0,2,1,1,0,PPT,443736,1053.3333333333333,1.0,1,,0,0,1,14,0.0492696751689557,0.0566696855996894,0.0963855421686747,53494.74710029566,318.0161398664757,Y
3749,N,7,Unknown,Unknown,0,2,1,1,0,PPT,443509,1036.6666666666667,0.0,1,,0,0,1,14,0.0492696751689557,0.0566696855996894,0.0679611650485436,53494.74710029566,318.0161398664757,Y
3750,C,7,Unknown,Unknown,0,1,0,1,0,PPT,443735,1020.0,0.0,1,,0,0,0,14,0.0492696751689557,0.0566696855996894,0.0744680851063829,53494.74710029566,318.0161398664757,Y
3751,C,7,Unknown,Unknown,0,1,0,1,0,PPT,443509,1003.3333333333334,1.0,1,,0,0,0,14,0.0492696751689557,0.0566696855996894,0.0679611650485436,53494.74710029566,318.0161398664757,Y
3752,N,7,Unknown,Unknown,0,2,1,1,0,PPT,443509,986.6666666666666,1.0,1,,0,0,1,14,0.0492696751689557,0.0566696855996894,0.0679611650485436,53494.74710029566,318.0161398664757,Y
3753,H,7,THEA,Unknown,1,9,8,0,0,BHC,442165,970.0,1.0,4,,1,1,1,10,0.0432098765432098,0.0566696855996894,0.0612244897959183,38304.0,176.76960707421162,Y
3754,N,7,CSI,Unknown,0,1,0,1,0,P02,447290,1070.0,0.0,1,,0,0,1,28,0.03646408839779,0.0566696855996894,0.0376516305204012,84901.0,168.11213327353732,Y
3755,B,8,PSY,PMED,1,8,6,0,1,CIP,440561,1170.0,1.0,5,3.0,0,0,1,16,0.045929018789144,0.1283422459893048,0.0416666666666666,84901.0,168.11213327353732,Y
3756,H,8,Unknown,Unknown,0,2,1,0,0,CIP,443383,1166.6666666666667,0.0,4,1.0,0,0,1,11,0.0492696751689557,0.0566696855996894,0.0612244897959183,84901.0,168.11213327353732,Y
3757,C,8,BUS,Unknown,0,1,0,0,0,CIP,443383,1163.3333333333333,0.0,3,,0,0,0,21,0.0522471910112359,0.0566696855996894,0.0612244897959183,84901.0,168.11213327353732,Y
3758,H,7,Unknown,Unknown,1,6,6,0,0,SAT,446782,1160.0,0.0,1,3.0,1,0,1,19,0.0492696751689557,0.0566696855996894,0.0434782608695652,84901.0,168.11213327353732,Y
3759,C,7,Unknown,Unknown,0,2,1,1,0,PCG,446782,1140.0,1.0,1,,0,0,1,18,0.0492696751689557,0.0566696855996894,0.0434782608695652,84901.0,168.11213327353732,Y
3760,H,7,Unknown,Unknown,1,5,5,0,0,SAT,446782,1120.0,1.0,1,,0,0,1,17,0.0492696751689557,0.0566696855996894,0.0434782608695652,84901.0,168.11213327353732,Y
3761,I,7,Unknown,Unknown,1,7,5,0,0,SAT,446782,1190.0,0.0,5,3.0,1,1,1,15,0.0492696751689557,0.0566696855996894,0.0434782608695652,84901.0,168.11213327353732,Y
3762,B,7,Unknown,Unknown,1,1,1,0,0,SAT,446785,1030.0,0.0,1,,0,0,1,9,0.0492696751689557,0.0566696855996894,0.0746268656716417,84901.0,168.11213327353732,Y
3763,B,7,MED,BUS,1,6,5,0,1,CIP,446785,1070.0,0.0,4,,1,0,1,20,0.0523532522474881,0.0611790878754171,0.0746268656716417,84901.0,168.11213327353732,Y
3764,C,8,Unknown,Unknown,1,4,3,0,0,CIP,446786,1110.0,0.0,3,,0,0,1,21,0.0492696751689557,0.0566696855996894,0.0757575757575757,84901.0,168.11213327353732,Y
3765,B,7,ENG,AVS,1,3,2,1,0,N02,446788,1020.0,0.0,1,,0,0,1,31,0.073170731707317,0.04,0.0952380952380952,84901.0,168.11213327353732,Y
3766,B,8,Unknown,Unknown,1,2,2,0,0,ACT,443459,1040.0,1.0,1,,0,0,1,10,0.0492696751689557,0.0566696855996894,0.1111111111111111,53494.74710029566,318.0161398664757,Y
3767,N,7,Unknown,Unknown,0,2,1,1,0,PRC,442090,1115.0,1.0,1,,0,0,1,23,0.0492696751689557,0.0566696855996894,0.0,53494.74710029566,156.228515529716,Y
3768,H,7,NUR,BUAD,1,4,4,0,0,LMI,445305,1190.0,0.0,1,2.0,0,0,1,9,0.0209059233449477,0.0542986425339366,0.0833333333333333,32340.0,203.8826256948016,Y
3769,A,7,Unknown,Unknown,1,3,3,0,0,TFL,443332,1380.0,1.0,1,3.0,0,0,1,13,0.0492696751689557,0.0566696855996894,0.0476190476190476,59318.0,160.42519583068602,Y
3770,B,8,PMED,PSY,1,5,4,0,0,FPA,443497,1250.0,1.0,1,,1,0,1,12,0.0849629130141604,0.0629067245119305,0.2,59318.0,160.42519583068602,Y
3771,C,7,Unknown,Unknown,1,3,2,1,0,LMA,443536,1050.0,0.0,1,,0,0,1,8,0.0492696751689557,0.0566696855996894,0.0816326530612244,59318.0,160.42519583068602,Y
3772,C,7,Unknown,Unknown,1,6,5,0,1,SAT,445856,1200.0,1.0,1,4.0,0,1,1,11,0.0492696751689557,0.0566696855996894,0.1555555555555555,59318.0,160.42519583068602,Y
3773,C,7,CSI,Unknown,1,9,5,2,0,C02,445856,1380.0,1.0,5,,1,2,1,31,0.03646408839779,0.0566696855996894,0.1555555555555555,59318.0,160.42519583068602,Y
3774,C,7,BUS,REL,1,8,6,2,1,N10,445856,1330.0,1.0,1,3.0,0,0,1,31,0.0522471910112359,0.1036585365853658,0.1555555555555555,59318.0,160.42519583068602,Y
3775,N,7,Unknown,Unknown,0,3,2,1,0,PCX,445860,1110.0,1.0,1,,0,0,0,16,0.0492696751689557,0.0566696855996894,0.0476190476190476,59318.0,160.42519583068602,Y
3776,B,3,Unknown,Unknown,1,4,3,1,0,PRC,446788,1240.0,1.0,1,,0,0,1,16,0.0492696751689557,0.0566696855996894,0.0952380952380952,59318.0,160.42519583068602,Y
3777,C,8,Unknown,Unknown,0,3,2,1,1,P01,443383,1105.0,0.0,1,3.0,0,0,1,19,0.0492696751689557,0.0566696855996894,0.0612244897959183,53494.74710029566,318.0161398664757,Y
3778,B,7,Unknown,Unknown,1,1,1,0,0,LMA,445856,970.0,0.0,1,,0,1,1,8,0.0492696751689557,0.0566696855996894,0.1555555555555555,37164.0,160.3312510634333,Y
3779,B,7,Unknown,Unknown,0,1,0,1,0,REG,445997,1070.0,0.0,1,,0,0,0,23,0.0492696751689557,0.0566696855996894,0.024390243902439,37164.0,160.3312510634333,Y
3780,C,7,Unknown,Unknown,1,9,8,1,0,LMI,445997,1170.0,0.0,1,4.0,1,1,1,22,0.0492696751689557,0.0566696855996894,0.024390243902439,37164.0,160.3312510634333,Y
3781,N,7,PSY,Unknown,0,2,0,2,0,P02,445997,1055.0,1.0,1,,0,0,0,30,0.045929018789144,0.0566696855996894,0.024390243902439,37164.0,160.3312510634333,Y
3782,H,7,Unknown,Unknown,0,3,3,0,0,LMA,446000,940.0,1.0,1,,0,0,1,9,0.0492696751689557,0.0566696855996894,0.0153846153846153,37164.0,160.3312510634333,Y
3783,B,7,Unknown,Unknown,0,2,2,0,0,ACT,446410,940.0,0.0,1,,0,0,0,17,0.0492696751689557,0.0566696855996894,0.05,53494.74710029566,318.0161398664757,Y
3784,C,7,PSY,Unknown,1,11,9,1,0,SAT,446410,1210.0,1.0,5,4.0,1,1,1,39,0.045929018789144,0.0566696855996894,0.05,39355.0,136.6652130530783,Y
3785,C,7,Unknown,Unknown,0,2,2,0,0,HST,446783,1020.0,0.0,1,,0,0,1,10,0.0492696751689557,0.0566696855996894,0.1477272727272727,39355.0,136.6652130530783,Y
3786,N,7,EGR,PPHR,0,5,2,2,0,P01,443536,1210.0,0.0,1,2.0,0,0,1,18,0.0343065693430656,0.0824742268041237,0.0816326530612244,50413.0,163.72591254730548,Y
3787,B,7,Unknown,Unknown,0,3,0,2,0,REG,446714,1120.0,0.0,3,,0,0,0,21,0.0492696751689557,0.0566696855996894,0.0259740259740259,50413.0,163.72591254730548,Y
3788,H,7,Unknown,Unknown,0,4,2,0,0,CIP,446714,1030.0,0.0,5,3.0,0,0,1,21,0.0492696751689557,0.0566696855996894,0.0259740259740259,50413.0,163.72591254730548,Y
3789,N,7,LAW,Unknown,0,3,1,1,0,CIP,446714,1055.0,1.0,3,,0,0,0,21,0.0383403361344537,0.0566696855996894,0.0259740259740259,50413.0,163.72591254730548,Y
3790,B,7,MED,Unknown,1,10,7,2,0,N02,446714,1080.0,1.0,5,,1,0,1,27,0.0523532522474881,0.0566696855996894,0.0259740259740259,50413.0,163.72591254730548,Y
3791,C,7,BUS,MED,1,9,7,1,0,CIP,446714,1070.0,1.0,4,,1,0,1,21,0.0522471910112359,0.0330639235855988,0.0259740259740259,50413.0,163.72591254730548,Y
3792,C,7,EDU,Unknown,1,7,7,0,1,LMA,446785,1000.0,1.0,4,,0,0,1,11,0.0380622837370242,0.0566696855996894,0.0746268656716417,50413.0,163.72591254730548,Y
3793,C,7,Unknown,Unknown,0,1,0,1,0,CLD,447290,1060.0,0.0,1,1.0,0,0,1,9,0.0492696751689557,0.0566696855996894,0.0376516305204012,53494.74710029566,318.0161398664757,Y
3794,N,7,ARCH,ART,0,2,1,0,0,CIP,447290,1120.0,1.0,3,,0,0,1,23,0.03206106870229,0.032520325203252,0.0376516305204012,70561.0,161.8376119416812,Y
3795,B,7,Unknown,Unknown,1,8,6,2,0,COC,440076,1180.0,1.0,1,,0,0,1,23,0.0492696751689557,0.0566696855996894,0.0654205607476635,70561.0,161.8376119416812,Y
3796,A,7,PMED,Unknown,1,7,6,0,0,CIP,440078,1060.0,0.0,4,3.0,0,0,1,11,0.0849629130141604,0.0566696855996894,0.0377358490566037,70561.0,161.8376119416812,Y
3797,C,8,Unknown,Unknown,1,2,2,0,0,SAT,443439,1130.0,0.0,1,1.0,0,0,1,19,0.0492696751689557,0.0566696855996894,0.0879120879120879,70561.0,161.8376119416812,Y
3798,C,7,CSI,Unknown,1,5,4,1,0,LTR,445860,1040.0,1.0,1,2.0,0,1,1,53,0.03646408839779,0.0566696855996894,0.0476190476190476,70561.0,161.8376119416812,Y
3799,C,7,Unknown,Unknown,1,9,9,0,1,CAV,446783,1330.0,0.0,1,3.0,1,0,1,18,0.0492696751689557,0.0566696855996894,0.1477272727272727,70561.0,161.8376119416812,Y
3800,C,7,Unknown,Unknown,1,7,7,0,0,SAT,446783,1190.0,1.0,1,3.0,1,0,1,17,0.0492696751689557,0.0566696855996894,0.1477272727272727,70561.0,161.8376119416812,Y
3801,C,7,Unknown,Unknown,1,3,3,0,0,LMA,446783,1210.0,0.0,1,,0,0,1,8,0.0492696751689557,0.0566696855996894,0.1477272727272727,70561.0,161.8376119416812,Y
3802,A,7,BIO,Unknown,1,4,4,0,0,NAM,446783,1370.0,1.0,1,3.0,0,0,1,13,0.0808080808080808,0.0566696855996894,0.1477272727272727,70561.0,161.8376119416812,Y
3803,A,7,MED,Unknown,1,4,3,0,0,CIP,446783,1130.0,1.0,5,3.0,0,0,1,11,0.0523532522474881,0.0566696855996894,0.1477272727272727,70561.0,161.8376119416812,Y
3804,N,7,PMED,Unknown,0,4,2,2,0,P01,446783,1115.0,1.0,1,3.0,0,1,1,18,0.0849629130141604,0.0566696855996894,0.1477272727272727,70561.0,161.8376119416812,Y
3805,A,7,EEGR,CSI,1,2,2,0,1,LMA,446783,1100.0,0.0,3,,0,2,1,6,0.08,0.0612244897959183,0.1477272727272727,70561.0,161.8376119416812,Y
3806,B,7,MED,FIN,1,13,11,1,0,C02,446783,970.0,1.0,1,,1,0,1,31,0.0523532522474881,0.0972222222222222,0.1477272727272727,70561.0,161.8376119416812,Y
3807,C,7,Unknown,Unknown,1,13,11,1,0,N02,446785,1260.0,1.0,1,4.0,1,0,1,31,0.0492696751689557,0.0566696855996894,0.0746268656716417,70561.0,161.8376119416812,Y
3808,O,7,Unknown,Unknown,1,9,6,1,0,REG,446785,970.0,0.0,1,,0,0,1,23,0.0492696751689557,0.0566696855996894,0.0746268656716417,70561.0,161.8376119416812,Y
3809,C,7,Unknown,Unknown,1,5,5,0,0,SAT,446785,1170.0,1.0,1,3.0,0,0,1,17,0.0492696751689557,0.0566696855996894,0.0746268656716417,70561.0,161.8376119416812,Y
3810,C,7,Unknown,Unknown,0,1,1,0,0,SAT,446785,1220.0,0.0,1,,0,0,0,17,0.0492696751689557,0.0566696855996894,0.0746268656716417,70561.0,161.8376119416812,Y
3811,H,7,PMED,Unknown,1,6,5,0,0,LMI,446785,1020.0,0.0,5,,0,0,1,17,0.0849629130141604,0.0566696855996894,0.0746268656716417,70561.0,161.8376119416812,Y
